event,orig_id,time_value,latitude_value,longitude_value,depth_value,magnitude_value,magnitude_type
igepn2020uoex,212380,   2020-10-19 09:05:55.000,-2.976339,-79.967659,1.0,3.6,   Ms(BB)
igepn2020uoex,212380,   2020-10-19 09:05:55.000,-2.976339,-79.967659,1.0,3.7,        M
igepn2020uouz,212406,   2020-10-19 17:13:40.000,-1.064171,-79.865982,27.23,4.1,     Mjma
igepn2020uouz,212406,   2020-10-19 17:13:40.000,-1.064171,-79.865982,27.23,4.3,       ML
igepn2020uouz,212406,   2020-10-19 17:13:40.000,-1.064171,-79.865982,27.23,3.9,      MLv
igepn2020uouz,212406,   2020-10-19 17:13:40.000,-1.064171,-79.865982,27.23,4.7,   Ms(BB)
igepn2020uouz,212406,   2020-10-19 17:13:40.000,-1.064171,-79.865982,27.23,4.2,        M
igepn2020vbto,212802,   2020-10-26 19:16:33.000,1.084308,-79.790428,8.26,3.8,     Mjma
igepn2020vbto,212802,   2020-10-26 19:16:33.000,1.084308,-79.790428,8.26,3.7,      MLv
igepn2020vbto,212802,   2020-10-26 19:16:33.000,1.084308,-79.790428,8.26,3.9,   Ms(BB)
igepn2020vbto,212802,   2020-10-26 19:16:33.000,1.084308,-79.790428,8.26,4.1,       ML
igepn2020vbto,212802,   2020-10-26 19:16:33.000,1.084308,-79.790428,8.26,3.9,        M
igepn2020vcbx,212810,   2020-10-26 23:28:50.000,-2.503686,-78.543228,98.99,3.7,      MLv
igepn2020vcbx,212810,   2020-10-26 23:28:50.000,-2.503686,-78.543228,98.99,3.9,   Ms(BB)
igepn2020vcbx,212810,   2020-10-26 23:28:50.000,-2.503686,-78.543228,98.99,3.8,        M
igepn2020vdaq,212828,   2020-10-27 11:59:17.000,-0.518258,-78.492018,7.7,4.1,      MLv
igepn2020vdaq,212828,   2020-10-27 11:59:17.000,-0.518258,-78.492018,7.7,4.8,       ML
igepn2020vdaq,212828,   2020-10-27 11:59:17.000,-0.518258,-78.492018,7.7,4.7,     Mjma
igepn2020vdaq,212828,   2020-10-27 11:59:17.000,-0.518258,-78.492018,7.7,4.6,        M
igepn2020vdrd,212903,   2020-10-27 20:19:05.000,0.092793,-78.92641,99.49,3.5,      MLv
igepn2020vdrd,212903,   2020-10-27 20:19:05.000,0.092793,-78.92641,99.49,3.5,        M
igepn2020vifj,213053,   2020-10-30 08:03:29.000,-3.571598,-79.553085,57.9,4.1,      MLv
igepn2020vifj,213053,   2020-10-30 08:03:29.000,-3.571598,-79.553085,57.9,4.1,     Mjma
igepn2020vifj,213053,   2020-10-30 08:03:29.000,-3.571598,-79.553085,57.9,4.3,   Ms(BB)
igepn2020vifj,213053,   2020-10-30 08:03:29.000,-3.571598,-79.553085,57.9,4.3,        M
igepn2020vifj,213053,   2020-10-30 08:03:29.000,-3.571598,-79.553085,57.9,4.5,       ML
igepn2020vnvq,213268,   2020-11-02 09:58:01.000,0.278569,-83.390137,10.0,3.8,      MLv
igepn2020vnvq,213268,   2020-11-02 09:58:01.000,0.278569,-83.390137,10.0,4.1,       mb
igepn2020vnvq,213268,   2020-11-02 09:58:01.000,0.278569,-83.390137,10.0,4.0,     Mjma
igepn2020vnvq,213268,   2020-11-02 09:58:01.000,0.278569,-83.390137,10.0,3.9,   Ms(BB)
igepn2020vnvq,213268,   2020-11-02 09:58:01.000,0.278569,-83.390137,10.0,3.9,        M
igepn2020vrij,213356,   2020-11-04 07:46:56.000,-1.619091,-80.928986,1.19,4.1,      MLv
igepn2020vrij,213356,   2020-11-04 07:46:56.000,-1.619091,-80.928986,1.19,4.1,     Mjma
igepn2020vrij,213356,   2020-11-04 07:46:56.000,-1.619091,-80.928986,1.19,4.1,   Ms(BB)
igepn2020vrij,213356,   2020-11-04 07:46:56.000,-1.619091,-80.928986,1.19,4.4,       ML
igepn2020vrij,213356,   2020-11-04 07:46:56.000,-1.619091,-80.928986,1.19,4.2,        M
igepn2020vufp,213472,   2020-11-05 21:47:47.000,0.261726,-80.057037,9.87,4.3,     Mjma
igepn2020vufp,213472,   2020-11-05 21:47:47.000,0.261726,-80.057037,9.87,4.1,      MLv
igepn2020vufp,213472,   2020-11-05 21:47:47.000,0.261726,-80.057037,9.87,4.3,   Ms(BB)
igepn2020vufp,213472,   2020-11-05 21:47:47.000,0.261726,-80.057037,9.87,4.2,        M
igepn2020wjri,213943,   2020-11-14 08:45:18.000,-5.124036,-79.277405,10.0,3.4,      MLv
igepn2020wjri,213943,   2020-11-14 08:45:18.000,-5.124036,-79.277405,10.0,3.6,     Mjma
igepn2020wjri,213943,   2020-11-14 08:45:18.000,-5.124036,-79.277405,10.0,3.6,        M
igepn2020wjri,213943,   2020-11-14 08:45:18.000,-5.124036,-79.277405,10.0,3.8,       ML
igepn2020wkhl,213959,   2020-11-14 16:55:02.000,-3.963236,-79.200966,77.5,4.1,      MLv
igepn2020wkhl,213959,   2020-11-14 16:55:02.000,-3.963236,-79.200966,77.5,4.1,     Mjma
igepn2020wkhl,213959,   2020-11-14 16:55:02.000,-3.963236,-79.200966,77.5,4.1,   Ms(BB)
igepn2020wkhl,213959,   2020-11-14 16:55:02.000,-3.963236,-79.200966,77.5,4.2,        M
igepn2020wkhl,213959,   2020-11-14 16:55:02.000,-3.963236,-79.200966,77.5,4.5,       ML
igepn2020wmot,214014,   2020-11-15 22:52:44.000,-2.298198,-79.171516,5.0,4.2,     Mjma
igepn2020wmot,214014,   2020-11-15 22:52:44.000,-2.298198,-79.171516,5.0,4.1,      MLv
igepn2020wmot,214014,   2020-11-15 22:52:44.000,-2.298198,-79.171516,5.0,4.0,   Ms(BB)
igepn2020wmot,214014,   2020-11-15 22:52:44.000,-2.298198,-79.171516,5.0,4.1,        M
igepn2020wstj,214155,   2020-11-19 08:01:39.000,-2.572202,-80.97847,10.0,3.9,       mb
igepn2020wstj,214155,   2020-11-19 08:01:39.000,-2.572202,-80.97847,10.0,3.8,     Mjma
igepn2020wstj,214155,   2020-11-19 08:01:39.000,-2.572202,-80.97847,10.0,3.8,      MLv
igepn2020wstj,214155,   2020-11-19 08:01:39.000,-2.572202,-80.97847,10.0,3.8,   Ms(BB)
igepn2020wstj,214155,   2020-11-19 08:01:39.000,-2.572202,-80.97847,10.0,4.2,       ML
igepn2020wstj,214155,   2020-11-19 08:01:39.000,-2.572202,-80.97847,10.0,3.9,        M
igepn2020wufa,214195,   2020-11-20 03:03:04.000,-2.147532,-79.740318,64.18,4.1,     Mjma
igepn2020wufa,214195,   2020-11-20 03:03:04.000,-2.147532,-79.740318,64.18,4.1,      MLv
igepn2020wufa,214195,   2020-11-20 03:03:04.000,-2.147532,-79.740318,64.18,4.0,   Ms(BB)
igepn2020wufa,214195,   2020-11-20 03:03:04.000,-2.147532,-79.740318,64.18,4.3,       ML
igepn2020wufa,214195,   2020-11-20 03:03:04.000,-2.147532,-79.740318,64.18,4.1,        M
igepn2020wyzi,214308,   2020-11-22 17:50:22.000,-1.270768,-78.532486,4.53,3.6,     Mjma
igepn2020wyzi,214308,   2020-11-22 17:50:22.000,-1.270768,-78.532486,4.53,3.6,      MLv
igepn2020wyzi,214308,   2020-11-22 17:50:22.000,-1.270768,-78.532486,4.53,3.9,   Ms(BB)
igepn2020wyzi,214308,   2020-11-22 17:50:22.000,-1.270768,-78.532486,4.53,3.8,       ML
igepn2020wyzi,214308,   2020-11-22 17:50:22.000,-1.270768,-78.532486,4.53,3.8,        M
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,7.1,      mBc
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,6.6,  Mw(mBc)
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,5.8,       mb
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,5.9,       mB
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,5.5,   Mw(mB)
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,5.5,     Mjma
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,5.8,       ML
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,5.4,      MLv
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,5.1,   Ms(BB)
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,5.0,      Mwp
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,4.6,  Mw(Mwp)
igepn2020xlfn,214570,   2020-11-29 10:37:06.000,-5.223928,-79.34877,12.0,5.7,        M
igepn2020xvji,214827,   2020-12-04 23:53:26.000,-2.524195,-79.372116,5.14,4.0,     Mjma
igepn2020xvji,214827,   2020-12-04 23:53:26.000,-2.524195,-79.372116,5.14,3.9,      MLv
igepn2020xvji,214827,   2020-12-04 23:53:26.000,-2.524195,-79.372116,5.14,4.5,       ML
igepn2020xvji,214827,   2020-12-04 23:53:26.000,-2.524195,-79.372116,5.14,4.1,        M
igepn2020xvjk,214829,   2020-12-04 23:55:35.000,-2.523182,-79.352669,6.94,4.2,     Mjma
igepn2020xvjk,214829,   2020-12-04 23:55:35.000,-2.523182,-79.352669,6.94,4.1,      MLv
igepn2020xvjk,214829,   2020-12-04 23:55:35.000,-2.523182,-79.352669,6.94,4.3,       ML
igepn2020xvjk,214829,   2020-12-04 23:55:35.000,-2.523182,-79.352669,6.94,4.2,        M
igepn2020ycut,214997,   2020-12-09 01:37:06.000,-2.582548,-79.562637,48.74,4.5,      MLv
igepn2020ycut,214997,   2020-12-09 01:37:06.000,-2.582548,-79.562637,48.74,4.6,     Mjma
igepn2020ycut,214997,   2020-12-09 01:37:06.000,-2.582548,-79.562637,48.74,4.3,   Ms(BB)
igepn2020ycut,214997,   2020-12-09 01:37:06.000,-2.582548,-79.562637,48.74,4.8,       ML
igepn2020ycut,214997,   2020-12-09 01:37:06.000,-2.582548,-79.562637,48.74,4.6,        M
igepn2020yehl,215046,   2020-12-09 21:08:49.000,0.434181,-79.830231,5.08,3.9,     Mjma
igepn2020yehl,215046,   2020-12-09 21:08:49.000,0.434181,-79.830231,5.08,3.7,      MLv
igepn2020yehl,215046,   2020-12-09 21:08:49.000,0.434181,-79.830231,5.08,3.9,   Ms(BB)
igepn2020yehl,215046,   2020-12-09 21:08:49.000,0.434181,-79.830231,5.08,3.8,        M
igepn2020yqse,215539,   2020-12-16 16:13:02.000,-3.67103,-79.711945,56.36,3.8,     Mjma
igepn2020yqse,215539,   2020-12-16 16:13:02.000,-3.67103,-79.711945,56.36,4.0,       ML
igepn2020yqse,215539,   2020-12-16 16:13:02.000,-3.67103,-79.711945,56.36,3.8,      MLv
igepn2020yqse,215539,   2020-12-16 16:13:02.000,-3.67103,-79.711945,56.36,3.8,   Ms(BB)
igepn2020yqse,215539,   2020-12-16 16:13:02.000,-3.67103,-79.711945,56.36,3.9,        M
igepn2020yvft,215716,   2020-12-19 03:38:26.000,-0.297143,-81.193886,10.0,4.0,       ML
igepn2020yvft,215716,   2020-12-19 03:38:26.000,-0.297143,-81.193886,10.0,3.5,      MLv
igepn2020yvft,215716,   2020-12-19 03:38:26.000,-0.297143,-81.193886,10.0,3.6,     Mjma
igepn2020yvft,215716,   2020-12-19 03:38:26.000,-0.297143,-81.193886,10.0,3.7,        M
igepn2020yvqi,215729,   2020-12-19 08:58:22.000,1.255988,-79.913406,7.14,4.3,     Mjma
igepn2020yvqi,215729,   2020-12-19 08:58:22.000,1.255988,-79.913406,7.14,3.9,      MLv
igepn2020yvqi,215729,   2020-12-19 08:58:22.000,1.255988,-79.913406,7.14,3.9,   Ms(BB)
igepn2020yvqi,215729,   2020-12-19 08:58:22.000,1.255988,-79.913406,7.14,4.0,        M
igepn2020yvqk,215730,   2020-12-19 09:00:28.000,1.316591,-79.881073,2.15,4.4,     Mjma
igepn2020yvqk,215730,   2020-12-19 09:00:28.000,1.316591,-79.881073,2.15,4.5,       ML
igepn2020yvqk,215730,   2020-12-19 09:00:28.000,1.316591,-79.881073,2.15,4.3,      MLv
igepn2020yvqk,215730,   2020-12-19 09:00:28.000,1.316591,-79.881073,2.15,4.5,   Ms(BB)
igepn2020yvqk,215730,   2020-12-19 09:00:28.000,1.316591,-79.881073,2.15,4.4,        M
igepn2020zaku,215884,   2020-12-21 23:50:26.000,-0.874023,-80.672058,7.96,3.6,     Mjma
igepn2020zaku,215884,   2020-12-21 23:50:26.000,-0.874023,-80.672058,7.96,4.0,       ML
igepn2020zaku,215884,   2020-12-21 23:50:26.000,-0.874023,-80.672058,7.96,3.6,      MLv
igepn2020zaku,215884,   2020-12-21 23:50:26.000,-0.874023,-80.672058,7.96,3.8,   Ms(BB)
igepn2020zaku,215884,   2020-12-21 23:50:26.000,-0.874023,-80.672058,7.96,3.7,        M
igepn2020zcjr,215978,   2020-12-23 01:32:52.000,1.426461,-78.915512,45.08,4.1,     Mjma
igepn2020zcjr,215978,   2020-12-23 01:32:52.000,1.426461,-78.915512,45.08,4.0,      MLv
igepn2020zcjr,215978,   2020-12-23 01:32:52.000,1.426461,-78.915512,45.08,4.1,   Ms(BB)
igepn2020zcjr,215978,   2020-12-23 01:32:52.000,1.426461,-78.915512,45.08,4.1,        M
igepn2020zdek,215986,   2020-12-23 12:01:14.000,-3.598259,-80.217438,26.55,4.2,      MLv
igepn2020zdek,215986,   2020-12-23 12:01:14.000,-3.598259,-80.217438,26.55,4.2,     Mjma
igepn2020zdek,215986,   2020-12-23 12:01:14.000,-3.598259,-80.217438,26.55,4.2,   Ms(BB)
igepn2020zdek,215986,   2020-12-23 12:01:14.000,-3.598259,-80.217438,26.55,4.3,        M
igepn2020zdek,215986,   2020-12-23 12:01:14.000,-3.598259,-80.217438,26.55,4.6,       ML
igepn2020ziiv,216148,   2020-12-26 07:57:09.000,0.287163,-80.860947,10.0,3.5,      MLv
igepn2020ziiv,216148,   2020-12-26 07:57:09.000,0.287163,-80.860947,10.0,3.7,     Mjma
igepn2020ziiv,216148,   2020-12-26 07:57:09.000,0.287163,-80.860947,10.0,3.7,   Ms(BB)
igepn2020ziiv,216148,   2020-12-26 07:57:09.000,0.287163,-80.860947,10.0,3.9,       ML
igepn2020ziiv,216148,   2020-12-26 07:57:09.000,0.287163,-80.860947,10.0,3.7,        M
igepn2021aobp,216673,   2021-01-08 16:42:57.000,1.208581,-79.786499,8.1,4.0,     Mjma
igepn2021aobp,216673,   2021-01-08 16:42:57.000,1.208581,-79.786499,8.1,3.8,      MLv
igepn2021aobp,216673,   2021-01-08 16:42:57.000,1.208581,-79.786499,8.1,4.2,   Ms(BB)
igepn2021aobp,216673,   2021-01-08 16:42:57.000,1.208581,-79.786499,8.1,4.0,        M
igepn2021arcf,216721,   2021-01-10 08:25:35.000,1.219202,-79.776718,6.8,4.3,     Mjma
igepn2021arcf,216721,   2021-01-10 08:25:35.000,1.219202,-79.776718,6.8,4.1,      MLv
igepn2021arcf,216721,   2021-01-10 08:25:35.000,1.219202,-79.776718,6.8,4.2,        M
igepn2021arcg,216722,   2021-01-10 08:27:58.000,1.243014,-79.78968,5.78,4.1,     Mjma
igepn2021arcg,216722,   2021-01-10 08:27:58.000,1.243014,-79.78968,5.78,3.9,      MLv
igepn2021arcg,216722,   2021-01-10 08:27:58.000,1.243014,-79.78968,5.78,4.0,        M
igepn2021arej,216726,   2021-01-10 09:31:02.000,1.241528,-79.781624,6.04,4.1,     Mjma
igepn2021arej,216726,   2021-01-10 09:31:02.000,1.241528,-79.781624,6.04,4.3,       ML
igepn2021arej,216726,   2021-01-10 09:31:02.000,1.241528,-79.781624,6.04,3.9,      MLv
igepn2021arej,216726,   2021-01-10 09:31:02.000,1.241528,-79.781624,6.04,4.0,   Ms(BB)
igepn2021arej,216726,   2021-01-10 09:31:02.000,1.241528,-79.781624,6.04,4.1,        M
igepn2021arhu,216729,   2021-01-10 11:14:37.000,1.234194,-79.745026,5.12,3.8,     Mjma
igepn2021arhu,216729,   2021-01-10 11:14:37.000,1.234194,-79.745026,5.12,3.6,      MLv
igepn2021arhu,216729,   2021-01-10 11:14:37.000,1.234194,-79.745026,5.12,3.7,   Ms(BB)
igepn2021arhu,216729,   2021-01-10 11:14:37.000,1.234194,-79.745026,5.12,4.0,       ML
igepn2021arhu,216729,   2021-01-10 11:14:37.000,1.234194,-79.745026,5.12,3.8,        M
igepn2021atvl,216768,   2021-01-11 20:25:54.000,1.204833,-79.734016,4.92,4.0,     Mjma
igepn2021atvl,216768,   2021-01-11 20:25:54.000,1.204833,-79.734016,4.92,4.2,       ML
igepn2021atvl,216768,   2021-01-11 20:25:54.000,1.204833,-79.734016,4.92,3.8,      MLv
igepn2021atvl,216768,   2021-01-11 20:25:54.000,1.204833,-79.734016,4.92,4.0,   Ms(BB)
igepn2021atvl,216768,   2021-01-11 20:25:54.000,1.204833,-79.734016,4.92,3.9,       ML
igepn2021atvl,216768,   2021-01-11 20:25:54.000,1.204833,-79.734016,4.92,4.0,        M
igepn2021avdj,216824,   2021-01-12 13:33:17.000,-0.147328,-80.53347,7.72,4.1,     Mjma
igepn2021avdj,216824,   2021-01-12 13:33:17.000,-0.147328,-80.53347,7.72,4.5,       ML
igepn2021avdj,216824,   2021-01-12 13:33:17.000,-0.147328,-80.53347,7.72,4.0,      MLv
igepn2021avdj,216824,   2021-01-12 13:33:17.000,-0.147328,-80.53347,7.72,4.2,   Ms(BB)
igepn2021avdj,216824,   2021-01-12 13:33:17.000,-0.147328,-80.53347,7.72,4.2,        M
igepn2021awig,216843,   2021-01-13 05:09:56.000,1.260535,-79.77655,5.41,3.9,     Mjma
igepn2021awig,216843,   2021-01-13 05:09:56.000,1.260535,-79.77655,5.41,4.0,       ML
igepn2021awig,216843,   2021-01-13 05:09:56.000,1.260535,-79.77655,5.41,3.6,      MLv
igepn2021awig,216843,   2021-01-13 05:09:56.000,1.260535,-79.77655,5.41,3.8,   Ms(BB)
igepn2021awig,216843,   2021-01-13 05:09:56.000,1.260535,-79.77655,5.41,3.8,        M
igepn2021bajz,216921,   2021-01-15 10:35:11.000,1.247954,-79.84552,5.78,5.1,     Mjma
igepn2021bajz,216921,   2021-01-15 10:35:11.000,1.247954,-79.84552,5.78,5.1,       ML
igepn2021bajz,216921,   2021-01-15 10:35:11.000,1.247954,-79.84552,5.78,4.7,      MLv
igepn2021bajz,216921,   2021-01-15 10:35:11.000,1.247954,-79.84552,5.78,4.9,   Ms(BB)
igepn2021bajz,216921,   2021-01-15 10:35:11.000,1.247954,-79.84552,5.78,4.9,        M
igepn2021bbae,216939,   2021-01-15 18:45:48.000,1.168409,-79.723175,6.23,4.3,     Mjma
igepn2021bbae,216939,   2021-01-15 18:45:48.000,1.168409,-79.723175,6.23,4.0,      MLv
igepn2021bbae,216939,   2021-01-15 18:45:48.000,1.168409,-79.723175,6.23,4.3,   Ms(BB)
igepn2021bbae,216939,   2021-01-15 18:45:48.000,1.168409,-79.723175,6.23,4.3,       ML
igepn2021bbae,216939,   2021-01-15 18:45:48.000,1.168409,-79.723175,6.23,4.2,        M
igepn2021bbbj,216942,   2021-01-15 19:21:12.000,1.221865,-79.793556,5.04,5.1,     Mjma
igepn2021bbbj,216942,   2021-01-15 19:21:12.000,1.221865,-79.793556,5.04,5.1,       ML
igepn2021bbbj,216942,   2021-01-15 19:21:12.000,1.221865,-79.793556,5.04,4.8,      MLv
igepn2021bbbj,216942,   2021-01-15 19:21:12.000,1.221865,-79.793556,5.04,4.9,   Ms(BB)
igepn2021bbbj,216942,   2021-01-15 19:21:12.000,1.221865,-79.793556,5.04,5.0,        M
igepn2021bbbw,216943,   2021-01-15 19:37:00.000,1.214193,-79.784126,9.52,4.3,   Ms(BB)
igepn2021bbbw,216943,   2021-01-15 19:37:00.000,1.214193,-79.784126,9.52,3.9,      MLv
igepn2021bbbw,216943,   2021-01-15 19:37:00.000,1.214193,-79.784126,9.52,4.2,     Mjma
igepn2021bbbw,216943,   2021-01-15 19:37:00.000,1.214193,-79.784126,9.52,4.4,       ML
igepn2021bbbw,216943,   2021-01-15 19:37:00.000,1.214193,-79.784126,9.52,4.2,        M
igepn2021bbdj,216945,   2021-01-15 20:22:27.000,1.201142,-79.722893,5.35,3.9,     Mjma
igepn2021bbdj,216945,   2021-01-15 20:22:27.000,1.201142,-79.722893,5.35,4.1,       ML
igepn2021bbdj,216945,   2021-01-15 20:22:27.000,1.201142,-79.722893,5.35,3.7,      MLv
igepn2021bbdj,216945,   2021-01-15 20:22:27.000,1.201142,-79.722893,5.35,4.5,   Ms(BB)
igepn2021bbdj,216945,   2021-01-15 20:22:27.000,1.201142,-79.722893,5.35,4.0,        M
igepn2021bbgl,216949,   2021-01-15 21:54:45.000,1.208442,-79.759155,5.21,4.5,     Mjma
igepn2021bbgl,216949,   2021-01-15 21:54:45.000,1.208442,-79.759155,5.21,4.2,      MLv
igepn2021bbgl,216949,   2021-01-15 21:54:45.000,1.208442,-79.759155,5.21,4.4,        M
igepn2021bbgl,216949,   2021-01-15 21:54:45.000,1.208442,-79.759155,5.21,4.5,       ML
igepn2021bbgn,216951,   2021-01-15 21:56:48.000,1.22038,-79.850334,6.74,4.1,     Mjma
igepn2021bbgn,216951,   2021-01-15 21:56:48.000,1.22038,-79.850334,6.74,4.0,       ML
igepn2021bbgn,216951,   2021-01-15 21:56:48.000,1.22038,-79.850334,6.74,3.6,      MLv
igepn2021bbgn,216951,   2021-01-15 21:56:48.000,1.22038,-79.850334,6.74,4.1,   Ms(BB)
igepn2021bbgn,216951,   2021-01-15 21:56:48.000,1.22038,-79.850334,6.74,3.9,        M
igepn2021bbgs,216952,   2021-01-15 22:05:45.000,1.275002,-79.786476,2.63,3.8,     Mjma
igepn2021bbgs,216952,   2021-01-15 22:05:45.000,1.275002,-79.786476,2.63,3.9,       ML
igepn2021bbgs,216952,   2021-01-15 22:05:45.000,1.275002,-79.786476,2.63,3.5,      MLv
igepn2021bbgs,216952,   2021-01-15 22:05:45.000,1.275002,-79.786476,2.63,3.5,   Ms(BB)
igepn2021bbgs,216952,   2021-01-15 22:05:45.000,1.275002,-79.786476,2.63,3.7,        M
igepn2021bbtj,216979,   2021-01-16 04:27:19.000,1.263589,-79.856651,4.66,4.0,     Mjma
igepn2021bbtj,216979,   2021-01-16 04:27:19.000,1.263589,-79.856651,4.66,3.9,      MLv
igepn2021bbtj,216979,   2021-01-16 04:27:19.000,1.263589,-79.856651,4.66,4.1,        M
igepn2021bbtj,216979,   2021-01-16 04:27:19.000,1.263589,-79.856651,4.66,4.3,       ML
igepn2021bbzh,216992,   2021-01-16 07:27:08.000,1.247754,-79.739777,4.94,3.8,     Mjma
igepn2021bbzh,216992,   2021-01-16 07:27:08.000,1.247754,-79.739777,4.94,4.0,       ML
igepn2021bbzh,216992,   2021-01-16 07:27:08.000,1.247754,-79.739777,4.94,3.6,      MLv
igepn2021bbzh,216992,   2021-01-16 07:27:08.000,1.247754,-79.739777,4.94,3.8,   Ms(BB)
igepn2021bbzh,216992,   2021-01-16 07:27:08.000,1.247754,-79.739777,4.94,3.8,        M
igepn2021bcfu,217007,   2021-01-16 10:43:36.000,1.23078,-79.796867,5.47,4.5,     Mjma
igepn2021bcfu,217007,   2021-01-16 10:43:36.000,1.23078,-79.796867,5.47,4.6,       ML
igepn2021bcfu,217007,   2021-01-16 10:43:36.000,1.23078,-79.796867,5.47,4.2,      MLv
igepn2021bcfu,217007,   2021-01-16 10:43:36.000,1.23078,-79.796867,5.47,4.3,   Ms(BB)
igepn2021bcfu,217007,   2021-01-16 10:43:36.000,1.23078,-79.796867,5.47,4.4,        M
igepn2021bcge,217008,   2021-01-16 10:55:40.000,1.257991,-79.828438,6.37,4.3,      MLv
igepn2021bcge,217008,   2021-01-16 10:55:40.000,1.257991,-79.828438,6.37,4.6,     Mjma
igepn2021bcge,217008,   2021-01-16 10:55:40.000,1.257991,-79.828438,6.37,4.4,   Ms(BB)
igepn2021bcge,217008,   2021-01-16 10:55:40.000,1.257991,-79.828438,6.37,4.7,       ML
igepn2021bcge,217008,   2021-01-16 10:55:40.000,1.257991,-79.828438,6.37,4.5,        M
igepn2021bclo,217022,   2021-01-16 13:38:57.000,1.23157,-79.791351,6.12,3.8,     Mjma
igepn2021bclo,217022,   2021-01-16 13:38:57.000,1.23157,-79.791351,6.12,4.0,       ML
igepn2021bclo,217022,   2021-01-16 13:38:57.000,1.23157,-79.791351,6.12,3.6,      MLv
igepn2021bclo,217022,   2021-01-16 13:38:57.000,1.23157,-79.791351,6.12,3.7,   Ms(BB)
igepn2021bclo,217022,   2021-01-16 13:38:57.000,1.23157,-79.791351,6.12,3.8,        M
igepn2021bcnr,217023,   2021-01-16 14:42:54.000,1.287365,-79.832703,7.56,3.8,      MLv
igepn2021bcnr,217023,   2021-01-16 14:42:54.000,1.287365,-79.832703,7.56,4.0,     Mjma
igepn2021bcnr,217023,   2021-01-16 14:42:54.000,1.287365,-79.832703,7.56,4.1,   Ms(BB)
igepn2021bcnr,217023,   2021-01-16 14:42:54.000,1.287365,-79.832703,7.56,4.1,      MLv
igepn2021bcnr,217023,   2021-01-16 14:42:54.000,1.287365,-79.832703,7.56,4.1,        M
igepn2021bcnr,217023,   2021-01-16 14:42:54.000,1.287365,-79.832703,7.56,4.6,     Mjma
igepn2021bctq,217031,   2021-01-16 17:43:22.000,1.212059,-79.851837,10.13,3.6,      MLv
igepn2021bctq,217031,   2021-01-16 17:43:22.000,1.212059,-79.851837,10.13,3.8,     Mjma
igepn2021bctq,217031,   2021-01-16 17:43:22.000,1.212059,-79.851837,10.13,3.7,        M
igepn2021bdmq,217055,   2021-01-17 03:19:43.000,1.293361,-79.811539,3.91,3.7,     Mjma
igepn2021bdmq,217055,   2021-01-17 03:19:43.000,1.293361,-79.811539,3.91,3.9,       ML
igepn2021bdmq,217055,   2021-01-17 03:19:43.000,1.293361,-79.811539,3.91,3.5,      MLv
igepn2021bdmq,217055,   2021-01-17 03:19:43.000,1.293361,-79.811539,3.91,3.7,   Ms(BB)
igepn2021bdmq,217055,   2021-01-17 03:19:43.000,1.293361,-79.811539,3.91,3.7,        M
igepn2021begr,217081,   2021-01-17 13:26:53.000,1.312099,-79.808212,2.69,4.2,     Mjma
igepn2021begr,217081,   2021-01-17 13:26:53.000,1.312099,-79.808212,2.69,4.3,       ML
igepn2021begr,217081,   2021-01-17 13:26:53.000,1.312099,-79.808212,2.69,3.9,      MLv
igepn2021begr,217081,   2021-01-17 13:26:53.000,1.312099,-79.808212,2.69,3.9,   Ms(BB)
igepn2021begr,217081,   2021-01-17 13:26:53.000,1.312099,-79.808212,2.69,4.1,        M
igepn2021blij,217287,   2021-01-21 10:15:34.000,-2.271395,-79.753677,56.1,5.0,      MLv
igepn2021blij,217287,   2021-01-21 10:15:34.000,-2.271395,-79.753677,56.1,5.2,     Mjma
igepn2021blij,217287,   2021-01-21 10:15:34.000,-2.271395,-79.753677,56.1,5.1,   Ms(BB)
igepn2021blij,217287,   2021-01-21 10:15:34.000,-2.271395,-79.753677,56.1,4.8,       ML
igepn2021blij,217287,   2021-01-21 10:15:34.000,-2.271395,-79.753677,56.1,5.0,        M
igepn2021bsez,217411,   2021-01-25 04:29:42.000,0.839951,-79.716316,9.0,4.4,     Mjma
igepn2021bsez,217411,   2021-01-25 04:29:42.000,0.839951,-79.716316,9.0,4.2,      MLv
igepn2021bsez,217411,   2021-01-25 04:29:42.000,0.839951,-79.716316,9.0,4.4,   Ms(BB)
igepn2021bsez,217411,   2021-01-25 04:29:42.000,0.839951,-79.716316,9.0,4.6,       ML
